domain_id,cov_pop_density,cov_share_work_home,cov_share_hh_withcar,cov_share_detached,cov_share_higher_managerial
W02000251,0.24548073125512362,0.8509646269324265,-0.26201382010134855,-0.833992896526833,0.4069350069501495
W02000367,-0.41125669414220273,2.249338100308817,1.275457433137929,1.8628996781974076,3.6172654393229258
W02000368,1.4815280927779615,1.8129640480110605,0.8981451994077703,0.42293743130677725,2.071530398968573
W02000369,-0.15181113992648276,1.7475867385149049,1.2633680378020233,0.8392009641504049,2.4949494363143105
W02000370,-0.11510289419302575,1.8438627649835493,0.7377403970946311,-0.14650557927228958,2.07600735081635
W02000371,0.9162820350316583,1.1084717717370438,-0.4687575937977402,-0.9212682594196093,1.1419149745633925
W02000372,-0.16455494307876184,2.3945587360221783,1.262456623234441,1.26509290262459,3.6026621368249288
W02000373,1.6680141046437813,-0.2882991280202948,-1.3840495740270446,-0.7274598934975617,-0.4505338125737402
W02000374,0.6942047641628599,2.182582616602972,1.0956867427822834,0.9267585091016586,2.9297932455989257
W02000375,0.9835043273568272,-0.22133056260005626,-0.3327916036707805,-1.1297343493820413,-0.30637145061760945
W02000376,-0.2560463107297848,1.6990769904055696,-0.13957735485289302,-0.5718862215931497,1.8203184164049202
W02000377,-0.2546246912546301,0.7637991968740441,0.5544151816884222,0.0415132485526094,0.5203700302665089
W02000378,1.5083865464335617,1.9881351093685529,0.6171106548987733,-0.5752912751588778,2.443157550771791
W02000379,2.267175941297346,-0.5696890691989788,-1.4347256872750187,-0.9813141760512643,-0.9248873187817884
W02000380,-0.6187115932665535,1.8652246071502971,1.4522918414249868,1.7704644286759204,2.9344910425254214
W02000381,0.8034663752533157,-0.5673521139093464,-1.0573406381049006,-1.2867640558855613,-0.6375691366013949
W02000382,1.6971573038844512,-0.4730189540845507,-1.4603308410204197,-1.222389228938916,-1.0348572503470532
W02000383,2.300177821970578,-0.2827215842213838,-1.0954721928750033,-1.3273244801176824,-0.7892165590660839
W02000384,0.6933924101770573,2.0695079139729056,0.8089881770597889,-0.9679848870263563,3.032221525804297
W02000385,0.9846213140873058,1.9145968851294957,0.8210096524574373,-0.12260447775424747,2.917630974285524
W02000386,1.4396918625091255,2.1266229273423916,0.31973161867457744,-0.7676453722760921,2.4332870262828785
W02000387,1.9898078272698545,1.8707081529931149,0.5176818616367144,-0.5853666424208894,1.740386295599936
W02000388,0.3196080324596149,0.4397225847068399,0.16383656580121275,-0.9463322082481339,-0.13662857310068913
W02000389,1.3799838445526307,0.8111418153702298,-0.6137150645304891,-1.1968868213735986,0.193486984446664
W02000390,1.0496096329515174,1.659241733748209,0.5432381931323473,-0.06971452331428288,2.282582980979532
W02000391,2.9946897077077272,0.9926372665009876,-0.8498709806056983,-1.4128363011602199,-0.06652591751255624
W02000392,0.9749746105058994,2.3964667693215365,0.5152842266452388,-0.09087990018014089,2.5305029852173178
W02000393,1.392524559208459,0.25302493730173525,-0.9653437085326118,-1.1051543535776018,-0.20504146962595923
W02000394,4.165799522490467,0.8260681842427436,-1.4421705222862167,-1.376070314639866,-0.8479687260456585
W02000395,1.316518689411799,2.4675547863958216,-0.6137553175469869,-1.1625708906457797,2.6350035825348472
W02000396,4.625642650578876,1.8450101816197397,-1.3545638955624728,-1.4013689993631215,0.9480494697480542
W02000397,1.4031359331480064,0.23892148365233465,-0.9904650171951185,-1.2156129213986209,-0.3404151748521871
W02000398,1.8516061054351796,1.14994756223023,-3.387033867471722,-1.3601512562262892,-1.0807149920427173
W02000399,5.15946076349944,1.6048101999456164,-3.2967467192647653,-1.4144188305028715,0.109395990593978
W02000400,0.9118140881097436,2.8927684023952347,-0.88725822583119,-1.404921820106476,3.6017962745256384
W02000401,2.600698024593444,2.4468370804032507,-0.32711288350194334,-1.1810407135132543,2.224558384001307
W02000402,4.755517744059074,0.6309858993505395,-3.2707387722488312,-1.3276287575206687,-0.7301614244175496
